mult
0.32099506436583675
0.31249489415553056
0.299262332216643
0.29259512078640715
0.29458931454161513
0.29363233817483564
0.317895405329121
0.367027595986867
0.3961482028974669
0.42236206266455295
0.44213792496539167
0.4481068243838929
0.43280251671042835
0.4262653903895529
0.428307470609692
0.4379400718174947
0.45355472723863494
0.5036631639401418
0.49286638490167944
0.4721348369743561
0.45580385295820186
0.4388947248517434
0.40180874445958037
0.3224516647883302
0.28584229024996016
0.27160230551111164
0.26266306847724763
0.2633127410922129
0.26630317123149555
0.2835360600285245
0.29664739994140754
0.3370586500176194
0.38844638782789825
0.4619035043685499
0.5062695611951794
0.527452136806124
0.5165584285496191
0.505128503750047
0.4873476956979462
0.4921342339818872
0.5251143694968223
0.5508016932730513
0.5365782515223124
0.5199314878930769
0.49118011875609435
0.431160867154361
0.3843425758666346
0.31584077265961663
0.2789401640861009
0.26128713932316877
0.258886792621916
0.2770496598012285
0.28717056957482867
0.3277900590852414
0.4322844135561625
0.504474872864845
0.49744345754813984
0.4809952312885564
0.5159030874335262
0.537865248670091
0.5156976446032973
0.5163387122829651
0.48973182209616295
0.48193015750863577
0.4915611237787319
0.5543488627260854
0.5786726484550638
0.5679467041683542
0.5417615633728238
0.5072824481290539
0.44894313804546204
0.3870372113550637
0.35908136848634065
0.3516093159453861
0.3540958840983202
0.35195162027152277
0.37541310543433304
0.4190759669484465
0.5069574397228658
0.594119002097953
0.5642973941333378
0.5382907089397097
0.5267042012081451
0.5299915715302923
0.5086168961169145
0.518492635149634
0.5088504286828054
0.5303679137536152
0.5395549003199077
0.6074394782406378
0.5914581322411795
0.5616146011871123
0.5481539600600784
0.503224489716757
0.43772479784868823
0.3656748141087383
0.3481102158121579
0.3419699867537977
0.3329980697890989
0.3427007682788086
0.36965468911968535
0.4145464397627428
0.5251852004671096
0.5860871357855785
0.5621570070651831
0.5425665885989058
0.5837994793253856
0.6972388687414577
0.6721573861910224
0.6439550415054893
0.5918949718654684
0.5995315964830311
0.6179340916148238
0.7057438970427736
0.7274108059746996
0.7217433692880169
0.6989829763965777
0.6530515015684495
0.576629560400786
0.46729378656973625
0.4306413980388323
0.4160554410840687
0.4026782194086066
0.3984058555791324
0.4160511372403046
0.45891380497876383
0.5306382858637472
0.582347552627005
0.5590280046951902
0.5587368923390658
0.5525379834655544
0.5011979567552504
0.5392353869501341
0.5191841448229623
0.5104905916677728
0.48129039559363584
0.4873250516127775
0.5166931967960489
0.5091827157391554
0.49565160989732887
0.4929010163963208
0.4689701223598852
0.43056426921827956
0.39017962803425704
0.3567663056961227
0.3466029267379713
0.32783995671489236
0.33241136912686775
0.3336480233892872
0.3523376161467854
0.3882726442634736
0.4388015445763411
0.4806405925343297
0.5117471716850704
0.517922788319564
0.5123003591158138
0.5106318261406073
0.4853793670276433
0.45614287086827654
0.4732973231942237
0.47976265084328773
0.5309301904268837
0.53182850099202
0.5072049507581565
0.5162006680222669
0.48530076463985844
0.4420984916020318
0.39396161292149523
0.3699402640896427
0.3548655658253015
0.35191146338066726
0.35461182320683093
0.3526000575882004
0.37111818927879553
0.409892823354831
0.448772222011483
0.4817264206224172
0.5192686852302582
0.5288172156742963
0.5381106681472306
0.5506544339228299
0.5182565358928484
0.5015269080812368
0.5137526065409667
0.5298951209617709
0.5738119248726868
0.5732565892390065
0.5694257930514385
0.5452813731651747
0.4688083646161477
0.40695821572138224
0.3442388339094498
0.3194728029089383
0.31494190111843406
0.3099812097002397
0.31582299809014264
0.3326021607496218
0.3873887155671025
