Time,Bus 1001,Bus 1002,Bus 1003,Bus 1004,Bus 1005,Bus 1006,Bus 1007,Bus 1008,Bus 1009,Bus 1010,Bus 1011,Bus 1012,Bus 1013,Bus 1014,Bus 1015,Bus 1016,Bus 1017
2017-01-01 11:00:00.045,0.0,0.0,9.02570633910991,7.118203414304335,3.19902486531987,1.6631874021942215,2.8243649584493613,3.0986411708076136,4.174740824727791,3.1980037669557735,2.3561127254604823,3.462519669245556,4.804921737357031,0.26229358263326213,0.3884201661979962,3.359861843796374,1.5213730076490726
2017-01-01 12:00:00.050,0.0,0.0,9.072715537482447,8.89265048810409,1.9308420112767353,4.764527533783225,3.116952371659061,3.9085619375930865,3.524500217099201,2.365619009573823,1.8248425881729566,3.71600270187534,5.023926728064282,0.501934664659562,0.7453033490733563,2.7294757169839547,1.9355594709302397
2017-01-01 13:00:00.055,0.0,0.0,9.172629742252163,6.144561758466075,2.2436317823157124,7.224264023708645,3.079981228013485,3.9040428812461965,5.088984173028495,2.9853297760453748,1.7398723175542277,2.650777091389886,3.821810217156793,0.2331548375466395,2.2420328181753657,3.6800158531121245,2.773913670926073
2017-01-01 14:00:00.060,0.0,0.0,8.153218368743415,3.1788904533324196,2.741708813419911,4.4644380425405465,4.260699748677063,5.286387154800943,3.6414768757932254,4.692929443905293,1.8486025592670223,4.3359936753581065,2.893905908337973,0.6832935488998936,0.5660661921359214,4.086835377221255,1.387074103621612
2017-01-01 15:00:00.065,0.0,0.0,6.48876425842751,4.619604817078707,2.381093686194376,1.8937169973889998,5.018822644142784,3.7858780615567165,4.091557486911644,3.45220544783127,1.580732850025575,3.765386740214587,2.0814943704230453,0.9106076440793153,0.4014114341997044,2.1978839685087377,1.595863694748729
2017-01-01 16:00:00.070,0.0,0.0,5.218854051345555,2.681918079821142,3.0583965125404946,2.794447352014214,4.102979261221043,5.985012872484437,2.8397979954053505,3.5469349479060366,1.4193462871801275,2.22314054298491,3.04660114731947,1.1282599540230192,0.3797029502502138,1.8447220128706776,3.216243994299905
2017-01-01 17:00:00.075,0.0,0.0,4.821138176954112,4.358169552327012,3.5018957610215367,2.8471483085248432,2.2244857157503732,5.071105543936019,2.6523935088136756,4.169486496773699,1.7494338869332648,2.863987090229249,0.7631540603596139,1.5882645919864353,0.38860091105831274,3.9081521341302325,1.8972925673196046
2017-01-01 18:00:00.080,0.0,0.0,7.706313637694009,3.4672977883275213,2.899302092819846,2.142954434331104,3.375267066316328,4.199881137536123,3.5679171865369947,3.3982157006817193,1.9453594964753944,2.15663697798652,0.5191710329548161,1.9314212629869971,0.3549904281740175,1.8351786141835789,5.614868352013094
2017-01-01 19:00:00.085,0.0,0.0,6.672203704333066,3.5046252911991704,3.5271299396596567,1.8901595549201542,3.9152030373496713,3.8616619863430195,5.0724215887753195,3.9240660828739284,1.937938988004019,4.551016134786846,0.5975911614799966,0.9981836129345631,0.5143516376289418,2.72601780670697,1.2869262533870882
2017-01-01 20:00:00.090,0.0,0.0,8.99404281259444,3.3633149246375287,2.3637957221980503,1.8612903765209916,3.0348871162613786,4.180304380082381,3.1776220930819177,2.942935116654374,3.220203293452277,2.011422742844992,0.7042096716451841,0.3402022226139426,1.5836272914152574,2.8356648838386067,0.935321818590223
2017-01-01 21:00:00.095,0.0,0.0,7.431411737978786,2.0378803135913612,2.627336897901758,2.341750326382164,3.1488726502993183,4.834055752765335,4.524441671892245,5.273208170682682,2.3005886946060032,1.4450082622967193,0.7690756548613582,0.5576178813907959,2.646544166826481,1.156915987226332,1.0374830903146604
2017-01-01 22:00:00.100,0.0,0.0,6.837574077849092,2.8708309280777207,2.4756897764138186,2.6528407641621885,2.4020293544257942,4.077113955229409,5.391657878086744,5.072179721286825,1.1475922464711201,1.321834651591279,0.6753096219766295,1.051248711938283,1.84767099662132,0.7968199432722779,0.749880220698333
2017-01-01 23:00:00.105,0.0,0.0,7.112190463691526,3.438129321305448,2.315672392349684,1.9455652793479639,2.5066334773195513,7.683870580508165,3.779397094586816,4.141151497763628,2.2630837225702836,1.264384864399679,0.7575770550251987,0.47569925170134253,0.7314132580928727,0.9998604923756026,1.1558199232233568
2017-01-02 00:00:00.110,0.0,0.0,6.947623337005811,3.5123193496927674,2.150295613490839,1.7432823023402046,3.8345578432418317,5.052469928918472,5.28152662182127,3.246845986632699,1.6980781496758415,0.9452461583597942,0.7891367109451128,0.26468175801005633,0.47039192833933463,0.8489928195018234,1.2591325387131715
2017-01-02 01:00:00.115,0.0,0.0,6.074863013056297,3.7535204396623434,2.1053889339652523,2.4071724109919894,3.144892704918379,8.652943981576446,4.242958650369576,2.864192613068372,1.3375612836125161,0.716063697819225,0.6736981667296215,0.19363553506190892,0.26537851500681137,0.7506242154327487,1.464429476139769
2017-01-02 02:00:00.120,0.0,0.0,7.860381706769053,4.285669139650152,2.554301736336693,3.0257101938906894,1.751277813911682,5.467668276114424,2.7869597872021057,3.114666973167482,1.2981587968956705,0.8188952301543045,1.070877706515826,0.18987976767233816,0.36184495804766925,0.5518354027344924,0.9750075971130847
2017-01-02 03:00:00.125,0.0,0.0,7.4224393240477475,4.157122369570021,2.3910119178860247,1.98349094613024,1.1060626262766455,7.567245376241412,3.0096885763800043,2.6422361992540706,1.8764728223781915,0.7552420552732309,0.9083318778812965,0.14764672135413512,0.23293346302471354,0.8058189084558549,1.0725889015788135
2017-01-02 04:00:00.130,0.0,0.0,8.71477442748301,4.381878986098161,2.148638525788205,2.077255774688614,2.1078665463964277,3.905913132063975,4.59580860717374,2.859086538544134,1.6989889026594684,0.5946214540863134,0.7741462030435765,0.16324879666227868,0.28903820579916384,0.6024469444001691,0.8018090742593239
2017-01-02 05:00:00.135,0.0,0.0,8.385871661493239,4.234418799097987,2.6659112602346,2.795090744516114,1.7237847539622937,3.6947263620755,3.3735229091987495,1.3678397799555895,1.7452386100603077,0.7254191553558057,0.6419212813776775,0.22470179718625038,0.2556441581389653,0.8977568226959198,1.1547623590765534
2017-01-02 06:00:00.140,0.0,0.0,7.033072710589503,4.546077818925187,2.1638672869573576,2.1522594328519458,1.5103314502681493,3.9299651872704584,2.511719174271801,2.115333192056195,0.847073952522181,0.7039668708275733,0.9183114478033914,0.12424817551225154,0.22526921729990876,0.9323733107825681,0.8529168986284856
2017-01-02 07:00:00.145,0.0,0.0,7.795933328813529,3.67606671557031,3.5787926045430645,3.165293656549135,2.57918896786493,7.072845005905912,2.392942103084763,2.689209130077045,1.5518789032480897,0.6068539619252196,0.8455346954807164,0.1470978155851385,0.24361881987134817,0.6196377551006261,0.9179387274342891
2017-01-02 08:00:00.150,0.0,0.0,7.0943784260207,3.783689785506134,2.2175502181376623,5.699364662179999,1.9029453017562603,5.2552521296830506,3.5747613194031778,2.8089292235089465,1.600766863014094,0.6833905911340602,0.9386600946069524,0.41379440114749283,0.2728420830343033,0.49611699708951384,1.6748133055198433
2017-01-02 09:00:00.155,0.0,0.0,7.3425522762200925,3.3960864214861934,2.523708478584153,10.443156093278851,2.3214408905903836,5.274017116318631,4.154299002319207,1.4871141651434023,2.6284757767219675,0.946380640124326,2.463752105543679,0.21015943438738183,0.269797606623983,0.8448162581842864,1.965520904572697
2017-01-02 10:00:00.160,0.0,0.0,8.414021245454267,3.350052842917754,1.7426532345476293,8.014233872598014,3.3140513725547787,5.819288250946907,4.036664377325955,1.639418241272959,2.365242655791139,3.1562064095067384,3.4265188963198105,0.2965340259732373,0.49816073552665735,1.89891769014745,1.0910380647238915
2017-01-02 11:00:00.165,0.0,0.0,12.427679522845137,3.704943065827346,2.6833632302570125,9.709523152204225,4.5194341984900595,8.013373667253694,3.1406215395073143,2.215380677331024,3.168083301746262,3.729317112972729,2.717430010774635,0.6114600129169178,0.45276747037698056,6.005035444106517,2.5244707977726923
2017-01-02 12:00:00.170,0.0,0.0,10.115146823396252,3.9034765183297475,1.954896926654104,9.715138233001513,3.262976532962763,5.870024931007344,4.160234022192368,2.952552868867547,2.2741468398242546,4.808696551022305,3.194046788628767,0.9272103622514143,1.0047261887469467,5.458668244313162,1.5292225921589144
2017-01-02 13:00:00.175,0.0,0.0,18.227703930854123,3.2103207592025074,2.5145627961719104,5.941195955274583,2.1147627668451365,9.856431310337014,4.083435136757074,2.9862344906923126,3.028261971883304,2.866612407042797,2.3525477998786624,1.7458383062392058,0.9099901114849254,2.8018299243214213,1.371681384008372
2017-01-02 14:00:00.180,0.0,0.0,12.188026843954624,3.729388517548297,2.4676498304705357,7.005764146136455,2.4939721823590637,11.216597894537879,3.4057693798968582,1.789765186330217,2.4095999475527607,5.174940111823441,1.0303148175982244,1.8699687562309915,0.3794594485239382,5.940872463202441,2.792301863079724
2017-01-02 15:00:00.185,0.0,0.0,10.570986621296925,4.409659592022745,3.293380728801073,7.559353289242545,2.1321295797995714,6.782054105573381,2.6091801220195134,2.396625313334077,1.2814477216366174,2.2840453752621817,0.4853317790727902,1.9764122570883225,0.4540732924071542,3.779170654955082,1.866747213831507
2017-01-02 16:00:00.190,0.0,0.0,7.723730011353799,3.6967813988117864,2.1688280068029475,7.328282197284092,2.2841100920475514,10.005864899385452,4.508160230210697,3.80659903020345,1.8090635387767158,2.9212867734970347,0.7646878259457894,1.8113478705797832,0.6555791034324051,2.3771022095823953,2.137711796688289
2017-01-02 17:00:00.195,0.0,0.0,11.547221835534922,3.698128653501407,2.536322288187187,1.9688313436252645,2.973152270565592,6.206271482974713,2.7782888913086414,4.149677659929003,1.7474975290591408,0.7988391382886753,1.0789263776448326,1.4755806337552029,0.6274509305636515,1.0475641115633791,1.809344348094555
2017-01-02 18:00:00.200,0.0,0.0,7.633868319323522,5.314936999711623,3.145841953150689,3.171059940699164,3.1442339175761322,5.2296524013096635,3.3050321966814002,2.964824133746836,2.273414560698784,1.9602922377218925,2.1557279803925553,1.7209435157585482,1.5949153313943027,2.4286748322400844,2.017697869255238
2017-01-02 19:00:00.205,0.0,0.0,6.76150049207573,4.87979835588612,2.2835308318841787,1.8257939316245138,2.5487716220584,4.75004921496543,4.204861010219529,3.452419975162204,4.168601046322076,4.212377690037888,0.8809799181654687,0.6213044587908491,1.294492166865081,4.035700967134774,2.9490459968690907
2017-01-02 20:00:00.210,0.0,0.0,6.8725034801077,3.7124433195368156,3.013075967236796,2.80289868630545,5.361434531494467,3.8191547115816196,4.7048572468939085,2.2916289349580037,3.1155344725036467,3.3463203297682207,0.766823767323388,0.48926509169312327,0.7702376463141685,3.1696345175706178,1.5041658797314958
2017-01-02 21:00:00.215,0.0,0.0,9.250082183489193,4.09472450529996,1.7726588799907232,2.893833458433856,4.127019503347703,3.354762520855948,5.0824092915742805,3.83714652781154,3.0598396862183823,2.0186755575180246,0.9409301297156583,0.9555023351951452,0.5472627662775991,1.585247876282108,2.141978123617535
2017-01-02 22:00:00.220,0.0,0.0,6.930986637424612,3.776062764149712,2.1006177577343834,3.1015752002846724,3.163675278372688,3.570239622883191,3.771855544945454,3.3302599474118586,2.2986284475786163,1.7297442244079997,0.6445450848914969,0.2247983513287472,0.3199380876175548,1.6916693729176315,1.2282433245038573
2017-01-02 23:00:00.225,0.0,0.0,8.325286200666628,3.5024090254666573,2.178538156711484,3.435025989482894,2.011578797415942,3.0410392159310486,3.519712486993015,1.8949456786151022,2.52701164907225,1.4214558192538052,0.6502365084405974,0.3099999116256416,0.5983103262022207,2.060420696489119,1.253455734818743
2017-01-03 00:00:00.230,0.0,0.0,11.881939248936625,3.449271016250338,2.4947239830789165,2.5998730982533496,2.328541590118,3.963762971943766,4.384805983323454,1.7953280946542962,3.1471630643259036,0.7090892932359358,0.8717116385582119,0.25153375456004723,0.4485579547269533,0.646910673201181,0.8042120831805682
2017-01-03 01:00:00.235,0.0,0.0,8.31644878299971,3.5406105258715743,2.6700767928699496,2.0706844686194317,1.7759818471977316,3.4764369535242765,2.7906192037657482,1.7876342520181987,1.51720430045419,0.9723067013823061,0.682620292952044,0.14614541724535635,0.36608418716101293,0.5975858111818915,1.4190169354407796
2017-01-03 02:00:00.240,0.0,0.0,6.609414835602486,2.568623541253758,1.907954925377834,2.6957894348632725,1.8961114305455515,4.8303519079091375,5.301701580878228,2.974349107738059,1.541047811477276,0.5710248276486769,1.0974305935412267,0.1399366350606047,0.2679411705401809,0.6059067091903989,0.803149584211928
2017-01-03 03:00:00.245,0.0,0.0,11.030743038215016,2.053840331732579,1.6968705176491397,1.7507380662093455,2.0901512464765486,3.088610677493382,4.8375349712533255,2.8218074531924016,1.4389796948165186,0.6376887256485667,1.1047954144558023,0.1408024489250213,0.2295386823142184,0.6974272327879022,1.0117949136946787
2017-01-03 04:00:00.250,0.0,0.0,8.016426912350772,2.411682884484627,2.282517348494612,2.5971264339176283,1.2326143852312275,6.354968798074356,3.5965879279137933,2.06728155169616,1.4211163693608457,0.7033523338611078,0.6636172461152169,0.1901080197505494,0.2093480494298257,0.42342064474906477,0.865416985061543
2017-01-03 05:00:00.255,0.0,0.0,10.084550481484644,2.916674833827943,2.2921201953746166,2.2704632257903263,1.5965890233888405,4.8525521903527125,3.792593422907997,2.4181362105180813,1.393808266150693,0.4687947611697236,1.0530752020091925,0.11153559339268461,0.19689380070174023,0.8279902938164807,0.8073638264885401
2017-01-03 06:00:00.260,0.0,0.0,6.1325645225982,2.4055662755770535,2.7661513396653556,3.6200762702733353,1.313850687507234,4.992562878788036,3.2599662244263783,2.819124412577301,2.247718525858224,0.9235839537598366,0.9668230242989545,0.1838904231544266,0.295331807230253,0.6242391038645466,1.535566288949326
2017-01-03 07:00:00.265,0.0,0.0,9.079889709491402,3.5381898290010376,3.358947335998832,4.921062315348501,1.4690054691212664,7.071329760668004,3.2974690098357,3.0239225032534893,2.497387675689028,0.4903884599494424,1.166552573257177,0.22310988980024765,0.3476509994359514,0.527454932373141,1.4358607810335187
2017-01-03 08:00:00.270,0.0,0.0,15.671844632514048,4.406484508740227,8.580314992034815,4.688825995615833,2.3194618578095425,8.596608369070559,2.885246017539296,3.0726237878063962,3.0329058677273864,0.878514784791183,0.9442444268915724,0.5263297366992266,0.23770166561089792,1.0100320074546612,0.879581776885554
2017-01-03 09:00:00.275,0.0,0.0,13.945826894665073,6.804517441702721,11.52715019681269,7.837879669796923,2.9886643329158553,8.375107365183322,3.068905243454519,3.238898367201025,3.4001849737966268,2.7923718764695216,1.544061407535978,0.2835728062403733,0.317314495611856,2.8583199965697457,0.5669234714751547
2017-01-03 10:00:00.280,0.0,0.0,29.14537161123409,9.36922792749368,12.214199759586684,8.837197120976002,2.4500907041006736,8.689614305919916,3.4811260712211385,3.474231356186835,4.338909292057123,1.561402351786611,1.4464418652393434,0.37000178467131367,0.3537335327834789,2.709797390999167,1.2109483513652488
2017-01-03 11:00:00.285,0.0,0.0,29.42703498707825,8.366419024046278,16.99044960726852,6.975756308135282,1.8537110439020217,8.362179129218255,4.674999281550173,2.108316625176928,3.1982862202902043,2.238805772327346,1.8747176499086788,0.8395307278707442,0.47567196270419876,3.475829295436182,4.143092432419067
2017-01-03 12:00:00.290,0.0,0.0,22.037801116121756,7.754410782584868,10.468805691336952,7.293504476559233,1.4416833561637765,10.941978200286504,4.204437903532528,1.9306405943528373,1.743045946028867,4.895460146555626,0.7749267480128076,0.2948306895822048,0.4001275139229403,2.8792176516644155,2.9352532825176563
2017-01-03 13:00:00.295,0.0,0.0,21.214946764510447,9.282434929509407,10.189629691108781,6.646233933802279,1.463490561504692,9.762719978070532,4.345845981321592,2.427690279261604,2.198998376522775,3.232210785166166,1.1053508082826693,0.5921780634719543,1.4091933437295003,2.7245252123347963,1.9534845873964497
2017-01-03 14:00:00.300,0.0,0.0,23.670590851866947,8.90655007500602,14.859843399375725,8.213332147712379,1.8825646219815986,9.313202505391343,4.384424707420797,4.281115633675002,6.649027098688308,3.9177822535063296,0.7094240150381915,0.47422833459538827,1.4648596762758688,4.049243114036911,1.3251842549929498
2017-01-03 15:00:00.305,0.0,0.0,26.628201296400846,6.918725747109784,9.77071746666748,12.452882097930091,1.5567453828402367,9.130570072112041,5.285819990563662,2.088097864448237,4.507446599902392,2.8643554811891954,1.242177975004577,0.5602495161266663,0.4340104171644248,2.7166262069689955,2.4547075345701916
2017-01-03 16:00:00.310,0.0,0.0,21.47668339230124,7.4649753908836205,15.47237378842843,7.585208519056904,2.0480223336244223,10.652589390925234,4.140280004251744,2.5020823628933693,3.4035987361376825,3.785628642622088,0.6154852845266422,0.28680208436784704,0.642751627120456,4.4140778742840485,3.0315159853153686
2017-01-03 17:00:00.315,0.0,0.0,20.7723245717725,6.138551342637162,11.135497308794548,8.676962564382144,2.6787823321358752,10.176696366191496,4.343674929587431,2.9349265833173996,4.687667504710727,2.559961188749518,1.3645263593031438,0.30244320728450325,0.6526950158551029,2.671344560134416,2.8024923492066156
2017-01-03 18:00:00.320,0.0,0.0,18.731420506167034,3.3781118695418844,5.672419825625864,4.600589052270727,2.4595063300641264,7.637535190527204,3.383973288123876,4.174466837800028,4.472590677453974,2.277606149026141,0.8945593654791149,0.38514141044438077,1.0668020429518403,2.2014595903141845,4.459990740456478
2017-01-03 19:00:00.325,0.0,0.0,14.353152403217047,4.950660998597586,2.4903544007744856,1.4246368080592071,3.8149823423244174,4.567094107528291,4.1689333134118085,4.844100956738156,2.404032778521741,4.933663308263622,1.6928176895980687,0.402412259863575,0.5989985612125632,4.075593129076185,3.990000521208712
2017-01-03 20:00:00.330,0.0,0.0,12.666806820915758,5.9998585445675845,4.006869228814065,3.5836172798469303,3.5679851179274022,6.231101167385996,5.874949785892249,2.2671250147484305,3.754184441389036,2.2504123382511008,1.3801933546380598,0.38555644928542737,0.8387507637401594,2.03004762739695,2.5691443100417835
2017-01-03 21:00:00.335,0.0,0.0,11.838526327887807,3.3455022806472314,1.8924341316777176,2.053889281144325,3.626190306679712,4.98157770475577,5.808263587525742,2.70671947869506,3.1523753063053768,3.0065014360131412,0.9258374901977121,0.19552006279215844,2.5453417841710753,2.9537068515756153,1.5960120835019262
2017-01-03 22:00:00.340,0.0,0.0,13.215231075228953,2.709952931410453,2.6501610686550494,2.7639679667206316,2.5266369789454983,7.438793691531331,5.0928715482187625,5.711608199440637,2.545772869511097,1.9228054090058424,1.2549723469921545,0.43850994119570497,1.978235505042399,2.20847692132781,2.344255850094382
2017-01-03 23:00:00.345,0.0,0.0,12.217125128611386,3.458291134796548,1.9006502626366977,2.102198189374211,1.9501088590160987,5.103296067595187,5.420485304181859,4.266982277145619,2.1271708942277714,1.3392101714264835,1.6817015056903932,0.38502119271169866,0.9327395305949989,1.5121033390626328,2.026793986428208
2017-01-04 00:00:00.350,0.0,0.0,12.603019042648176,4.060434349817275,2.8802288790831403,2.963241443415582,2.948826157535177,9.705680257659996,4.146358415120752,3.409784035296985,2.640781087922333,0.7422866998305745,1.6106401678830404,0.20662125050329616,0.4882983720519294,0.9126481027794215,1.2795231872123436
2017-01-04 01:00:00.355,0.0,0.0,10.599203644352585,4.179749644335882,2.434617439248577,2.960914364585932,1.766026256023228,6.545059284132775,4.830062409135176,3.2236780105827916,2.5137507626373328,0.49310263970973456,1.47580735255497,0.2159023407119594,0.38950141200174365,0.8268769009232522,0.7941812404882821
2017-01-04 02:00:00.360,0.0,0.0,11.473209639827765,4.966797453837156,1.9934660789230014,2.3951459219433553,1.6083498717427889,7.210257185121189,3.90306450667688,3.8248854509137606,2.539771317077232,0.8390501941678635,1.4177605690618345,0.16863302840496164,0.3409019935331205,0.7940923992941092,0.9499644626356702
2017-01-04 03:00:00.365,0.0,0.0,10.203388785216505,3.5559905445278166,2.487789566993223,2.159007523629477,2.497165087722294,6.616817970478942,5.791944314558806,3.4280793300851706,2.522528918404397,1.025268763904852,1.454740958885554,0.2111169707447027,0.37418423754394026,0.9381569030352302,1.6939500926805173
2017-01-04 04:00:00.370,0.0,0.0,11.669085124804859,2.849667376157292,2.685911223486754,2.243317706726479,2.589721240315217,6.047484997032487,4.896638604859689,2.7086336553979424,2.350333896260876,0.652943298863712,1.0770030627117053,0.1595376452181509,0.4376272117908454,0.7993137279037121,1.2209471881576377
2017-01-04 05:00:00.375,0.0,0.0,12.080554857204751,4.919278201634317,2.875699877286746,2.9890992727356056,2.3743183469845985,9.263125130256103,4.570928675069196,5.367349329308043,2.0966308198339254,0.621760958877704,1.2640690326674524,0.2063498699270198,0.45638467497788293,0.8064079991190531,2.6863555390604126
2017-01-04 06:00:00.380,0.0,0.0,11.970399613625311,4.109548335701014,2.676422125412222,3.4690147091135266,2.166082140740952,5.305433896799449,4.711210319319793,5.992502633547053,2.3400608396832436,1.2938684362530066,1.2919897008224375,0.2579704504322069,0.3845352811566072,0.8601362953510756,0.7821512697873032
2017-01-04 07:00:00.385,0.0,0.0,10.708360989281068,3.21608896270742,2.7619590841359796,2.868036871774822,2.8473216870963065,9.865718036437555,6.068830506545025,5.038774671334449,1.6693289717103472,2.511240376090306,1.3075651198142655,0.38986258112578476,0.4309448427244477,2.4541786323618147,1.99296536655268
2017-01-04 08:00:00.390,0.0,0.0,13.961752376621446,6.3959895260067485,13.868559585441268,6.174996785573499,2.845877257509162,8.449473708307563,4.217436484793091,4.430625261985285,2.6735372681329084,1.7871765924649743,1.3668860919729897,0.3509394853678105,0.4446399075960559,1.6891550858737043,1.4224515380644656
2017-01-04 09:00:00.395,0.0,0.0,20.010134457759463,8.545130251515557,14.584522214325718,10.346106372261808,3.168663214079889,10.069421859649518,4.93685752999217,3.735190261125271,3.009248288606815,1.8312375912072112,1.763686927448694,0.27306775115030224,0.4241608387595016,1.7251629153077346,1.0222656585740046
2017-01-04 10:00:00.400,0.0,0.0,24.28707417200286,7.7294638518964005,11.279016568664984,7.703306914767625,1.8360776005632693,10.100394861658918,4.333389595049632,4.077984282817624,3.8259899885915987,2.193432313318893,1.2142795715930206,0.2236363075263945,0.3404142287582526,2.0639724818746386,0.8779206780451851
2017-01-04 11:00:00.405,0.0,0.0,30.32514202709531,9.720894904993559,7.728822636552068,5.791001457252578,1.8309916945179872,13.923847055947155,8.335445641717678,5.785051421130635,4.116452015035995,1.6108756203871737,2.3084773671305143,0.22617106151331196,0.306380467572404,2.8478368910740035,2.0472182747752568
2017-01-04 12:00:00.410,0.0,0.0,19.877495030232737,8.45093268054784,17.94555956396636,9.363072842885462,3.4718328855551697,14.611394815175972,11.034711659660509,3.126664984838976,3.5833592943374586,2.4169275385162137,2.6965066444993604,0.21618599832278862,0.24325740994150608,2.1863288415389848,1.3514925115754688
2017-01-04 13:00:00.415,0.0,0.0,24.633685872344547,8.258552953380965,11.69749347953662,9.294945451508397,2.279836861868453,14.58045480925563,7.9496791119920935,5.669426519168604,4.256801546626715,3.519182345661942,2.1605969539815377,0.6585391510744946,0.24203050850543928,2.5000567449530977,0.914709884955741
2017-01-04 14:00:00.420,0.0,0.0,28.505505213227472,9.388081591685522,20.175183479410972,5.7692964131862015,2.730230985884973,12.784010207261527,10.132895073747989,3.2665735617856893,2.152273456469814,2.7947829734841005,1.9108379090124643,0.7015041790197628,0.20427789688229278,2.17802398873432,1.8098745622956964
2017-01-04 15:00:00.425,0.0,0.0,26.44341804481079,8.884478435328127,17.809176110844582,4.768387089346299,2.4299857399695304,11.248024038446285,10.292669789408965,2.295798883159033,5.133441634051966,2.4431807440131945,2.5153779294928613,0.18752547979833772,0.21384233354893925,2.9609652930865997,3.5278538472581986
2017-01-04 16:00:00.430,0.0,0.0,23.628805671081864,10.499268439818689,10.520521911313962,6.849553418193332,3.643488748375329,6.244390754095928,9.90435093098204,1.9733318872266266,4.475287550388807,6.396431311003234,2.5354089039624923,0.36705756353448493,0.36836906610005454,3.6816839111582884,3.027573883951822
2017-01-04 17:00:00.435,0.0,0.0,19.904734715881883,9.105478700748057,14.048486324786854,3.4252925511609336,2.8351874154837087,9.99591523894188,10.630043386309136,2.8631097032724133,4.572000040267647,3.0161984821900862,2.9406353256733637,0.3747017892670835,0.49700210618055435,2.889273153954592,4.128746571620699
2017-01-04 18:00:00.440,0.0,0.0,12.595963116571593,5.916639160167929,3.420385715026636,4.244023641980362,4.689667984799805,9.171578933313809,11.720883764883508,3.5332167423798513,4.776052318250451,3.212972193231014,1.8079464826873914,0.6534743925700839,0.791788974437849,3.4410365986873965,2.5890390061088753
2017-01-04 19:00:00.445,0.0,0.0,10.272865911721606,7.417173971285799,3.693470554668005,4.5757284881317535,4.526566424476401,7.546939782672189,9.476454521471402,4.864169632593519,4.4812315097888,2.5185503876298423,1.997173269182785,1.370797432726489,1.7451938539210365,2.9517628012714714,1.5324976990216062
