Time,Bus 1003,Bus 1004,Bus 1005,Bus 1006,Bus 1007,Bus 1008,Bus 1009,Bus 1010,Bus 1011,Bus 1012,Bus 1013,Bus 1014,Bus 1015,Bus 1016,Bus 1017
2017-06-13 11:00:19.605,30.60976548008712,8.489896952550941,24.853981240731787,6.396404486454942,0.8585666056785096,5.707246396088044,15.31518557271921,3.9073072896097325,5.9992663056843005,2.7807551194617086,2.371056098298692,0.5854812505476511,1.7065302654933234,2.154638021457455,3.767749599477921
2017-06-13 12:00:19.610,22.81552701487398,11.332509454672163,23.448751047798602,5.929460438941214,0.9061821139440142,6.723406836147224,20.43480557995744,5.277309571221838,6.330043496342525,4.925164161584004,1.9682963706979975,0.6447114280495039,1.9110165382094288,4.98915197260028,4.304240379983781
2017-06-13 13:00:19.615,34.0081965843862,8.044474983494165,16.465962758571372,6.179356791542223,1.5820860577163487,8.950850501654791,11.270306723608469,4.806266463202711,8.631758525554439,5.6225916592331915,2.5406066528761633,0.7128343044428422,1.1962321890913579,6.439228596165641,6.815240178413457
2017-06-13 14:00:19.620,23.29365692318881,11.260106331256424,31.317719625404155,7.371345056670122,3.283150917823916,7.534145157934893,10.687588736928461,5.346552367047505,5.274795065520373,3.138789045035291,1.3856911681087773,0.8454839413043294,1.2902073914530157,3.3728191179110545,8.897392010335258
2017-06-13 15:00:19.625,25.84986357398949,8.04991743060332,25.814560901343352,6.5149988486593875,2.9165502926997,8.740696040277316,13.664742168914861,2.7128870515629004,3.606857243877824,5.115233029442036,2.539101501548902,0.9457808741517093,1.3281702591421432,4.235674506699447,5.094047183469052
2017-06-13 16:00:19.630,24.433666515161406,11.682896495765888,25.554658702240765,5.586920890185009,4.285238730063956,8.129464643636894,12.511815038582501,4.844369123238011,4.3958109116201305,5.396138759021833,1.0957625354743175,0.8459800520507496,2.0618775879403635,7.01026956674742,4.2116974984372275
2017-06-13 17:00:19.635,17.209932546385847,11.597302548392355,4.08976094681602,3.4492510685966042,7.649404168004301,10.00105453151725,16.499215367676253,5.1881312609925,5.230196836945705,5.441680486019808,2.1738132516787525,1.0719500001445357,1.932613495074341,6.050854024629221,3.8137425895279846
2017-06-13 18:00:19.640,12.278220881958429,7.2785983490785755,4.082018190968158,1.2574024784673363,3.6580439618398164,9.336017502482672,14.558018612959543,4.697497961158071,5.208684056396087,3.9803143026212187,2.2994102398508276,0.6853698249142091,1.4150170231811066,2.3314386414205517,5.077223164134901
2017-06-13 19:00:19.645,10.995268754525359,7.503944348334216,4.797936508698551,1.8837890846334602,4.189540309153895,7.775623540019926,14.618197506599309,3.068043716059058,3.2105152603973925,6.799510837480295,1.9321659659538257,0.5839706201648145,2.251310648426763,5.648198537662723,4.285944590448573
2017-06-13 20:00:19.650,12.914773774568781,5.608183276918546,3.220136179523522,1.118402619000013,2.8189722009167064,3.9760612090736602,14.97878165686477,2.6483255703622612,3.671309961180075,5.676870400848017,2.5499539494708827,0.7353142055773116,2.7047965583992597,7.494933689977395,5.933960068614147
