Hora,P_kW,Q_kvar,Vmin_pu,Vmax_pu
2032,1112.577252627438,195.7723463571407,0.9954529046013382,1.0210882855773513
2033,1110.3343179395997,194.74468599681944,0.9954640838750214,1.0211132073884983
2034,1110.4229914002958,194.7789099823428,0.995455308779724,1.0211130167834472
2035,1110.8197366803236,194.87322045982785,0.9954554558466753,1.0211098506263296
2036,1110.1056642985332,194.54267865076636,0.9954591689593401,1.0211174449093763
2037,1109.7692224027141,194.57606820024205,0.9954593230657913,1.0211094180032874
2038,1108.7834398876073,194.0566620612,0.9954658333261377,1.0211240935623975
2039,1106.8111672721539,193.20239932630602,0.995473977217911,1.0211406313166111
2040,1107.510202232434,193.51780513908474,0.9954698465085393,1.0211368171578565
2041,1107.5313101732193,193.52602578286638,0.995469646681651,1.0211360984704378
2042,1106.9547285755452,193.31039413412532,0.9954738365659996,1.0211377589260038
2043,1106.6367249953505,193.16655376377577,0.9954736040275067,1.021140310587681
2044,1107.9421699174775,193.7717937988179,0.9954721583510016,1.0211273267219338
2045,1111.3514685679347,195.23199045378115,0.9954570070644316,1.021097746014938
2046,1114.3234934961627,196.33348342076985,0.9954382454543163,1.0210786167302033
2047,1119.006187342911,198.12011179336747,0.9954115456454427,1.0210487900228622
2048,1123.8047264668605,199.68551613490558,0.9953835100056871,1.0210273641294283
2049,1123.722240021669,199.71389724356993,0.995393456529348,1.0210249878892417
2050,1122.4597003086312,199.19135651470773,0.9954016564895594,1.0210294412752945
2051,1124.3862596553208,200.13964701180436,0.9953909197983428,1.0210174849034992
2052,1124.4611317029899,200.06639288017539,0.9953848204277684,1.0210221018409709
2053,1123.2888401958048,199.57705410944448,0.9953909574679436,1.0210248511821733
2054,1120.6759268967228,198.4784178082772,0.9954049156165061,1.0210428251330055
2055,1119.1409286328512,197.93544675813177,0.9954113579352365,1.0210524099164713
2056,1112.337775404927,195.145918773248,0.9954426004606179,1.0211087022443637
2057,1112.5253900401317,195.3602204925477,0.9954471873673171,1.0211089615672895
2058,1109.9364019908637,194.6160263425153,0.9954645961532209,1.0211133182008725
2059,1109.6782828702108,194.487744394353,0.9954612649936098,1.0211167227590199
2060,1111.1614208568203,195.06590570435085,0.9954563299629664,1.0211105204728452
2061,1109.4696116997304,194.37544554821991,0.9954642976406702,1.0211218075782442
2062,1107.9308146750284,193.72021989687246,0.995468168664316,1.0211314252624133
2063,1107.0172507950563,193.32359253891548,0.9954722813281914,1.0211385229558092
2064,1107.5044492198986,193.5052632773154,0.9954685402271011,1.0211359322132658
2065,1106.5479077025102,193.14189203616064,0.9954743338622362,1.0211407372682535
2066,1106.2804304970996,193.0564574313403,0.9954765262959528,1.0211401040682686
2067,1106.7756290330449,193.18968559886912,0.9954740496561904,1.021140435681731
2068,1107.658615325407,193.60197259257052,0.9954728771436472,1.021132907684291
2069,1108.3477395852528,193.8879933487255,0.9954653701312612,1.0211300989319725
2070,1113.5704428381562,195.9559197013987,0.9954402420478903,1.0210906947894205
2071,1119.2356727212077,198.21578155548596,0.9954106920107061,1.0210544016467542
2072,1124.4875903910815,200.0107859194875,0.9953839703118199,1.0210222697561808
2073,1128.4486855548987,201.62608244860942,0.9953709222943525,1.020997212679704
2074,1128.494446520959,201.62535539313336,0.9953595665380476,1.021001823602651
2075,1128.4928571453058,201.68266322080314,0.9953703391421062,1.0209975878898077
2076,1130.1636770460668,202.3742968155227,0.9953538875446379,1.0209878792562537
2077,1124.8633975985829,200.24886359872832,0.9953838103957819,1.021022938111719
